id,RECALL,TRP
3683,0.953125,0.30964467
3684,0.953125,0.30964467
3685,0.953125,0.30964467
3686,0.953125,0.30964467
3687,0.953125,0.30964467
3688,0.953125,0.30964467
3689,0.953125,0.30964467
3690,0.953125,0.30964467
3691,0.953125,0.30964467
3692,0.953125,0.30964467
3693,0.953125,0.30964467
3694,0.953125,0.30964467
3695,0.953125,0.30964467
3696,0.953125,0.30964467
3697,0.953125,0.30964467
3698,0.953125,0.30964467
3699,0.953125,0.30964467
3700,0.953125,0.30964467
3701,0.953125,0.30964467
3702,0.953125,0.30964467
3703,0.953125,0.30964467
3704,0.953125,0.30964467
3705,0.953125,0.30964467
3706,0.953125,0.30964467
3707,0.953125,0.30964467
3708,0.953125,0.30964467
3709,0.953125,0.30964467
3710,0.953125,0.30964467
3711,0.953125,0.30964467
3712,0.953125,0.30964467
3713,0.953125,0.30964467
3714,0.953125,0.30964467
3715,0.953125,0.30964467
3716,0.953125,0.30964467
3717,0.953125,0.30964467
3718,0.953125,0.30964467
3719,0.953125,0.30964467
3720,0.953125,0.30964467
3721,0.953125,0.30964467
3722,0.953125,0.30964467
3723,0.953125,0.30964467
3724,0.953125,0.30964467
3725,0.953125,0.30964467
3726,0.953125,0.30964467
3727,0.953125,0.30964467
3728,0.953125,0.30964467
3729,0.953125,0.30964467
3730,0.953125,0.30964467
3731,0.953125,0.30964467
3732,0.953125,0.30964467
3733,0.953125,0.30964467
3734,0.953125,0.30964467
3735,0.953125,0.30964467
3736,0.953125,0.30964467
3737,0.953125,0.30964467
3738,0.953125,0.30964467
3739,0.953125,0.30964467
3740,0.953125,0.30964467
3741,0.953125,0.30964467
3742,0.953125,0.30964467
3743,0.953125,0.30964467
3744,0.953125,0.30964467
3745,0.953125,0.30964467
3746,0.953125,0.30964467
3747,0.953125,0.30964467
3748,0.953125,0.30964467
3749,0.953125,0.30964467
3750,0.953125,0.30964467
3751,0.953125,0.30964467
3752,0.953125,0.30964467
3753,0.953125,0.30964467
3754,0.953125,0.30964467
3755,0.953125,0.30964467
3756,0.953125,0.30964467
3757,0.953125,0.30964467
3758,0.953125,0.30964467
3759,0.953125,0.30964467
3760,0.953125,0.30964467
3761,0.953125,0.30964467
3762,0.953125,0.30964467
3763,0.96875,0.313131313
3764,0.96875,0.313131313
3765,0.96875,0.313131313
3766,0.96875,0.313131313
3767,0.96875,0.313131313
3768,0.96875,0.313131313
3769,0.96875,0.313131313
3770,0.96875,0.313131313
3771,0.96875,0.313131313
3772,0.96875,0.313131313
3773,0.96875,0.313131313
3774,0.96875,0.313131313
3775,0.96875,0.313131313
3776,0.96875,0.313131313
3777,0.96875,0.313131313
3778,0.96875,0.313131313
3779,0.96875,0.313131313
3780,0.96875,0.313131313
3781,0.96875,0.313131313
3782,0.96875,0.313131313
3783,0.96875,0.313131313
3784,0.96875,0.313131313
3785,0.96875,0.313131313
3786,0.96875,0.311557789
3787,0.96875,0.311557789
3788,0.96875,0.311557789
3789,0.96875,0.311557789
3790,0.96875,0.311557789
3791,0.96875,0.311557789
3792,0.96875,0.311557789
3793,0.96875,0.311557789
3794,0.96875,0.311557789
3795,0.96875,0.311557789
3796,0.96875,0.311557789
3797,0.96875,0.311557789
3798,0.96875,0.311557789
3799,0.96875,0.311557789
3800,0.96875,0.311557789
3801,0.96875,0.311557789
3802,0.96875,0.311557789
3803,0.96875,0.311557789
3804,0.96875,0.311557789
3805,0.96875,0.311557789
3806,0.96875,0.311557789
3807,0.96875,0.311557789
3808,0.96875,0.311557789
3809,0.96875,0.311557789
3810,0.96875,0.311557789
3811,0.96875,0.311557789
3812,0.96875,0.311557789
3813,0.96875,0.311557789
3814,0.96875,0.311557789
3815,0.96875,0.311557789
3816,0.96875,0.311557789
3817,0.96875,0.311557789
3818,0.96875,0.311557789
3819,0.96875,0.311557789
3820,0.96875,0.311557789
3821,0.96875,0.311557789
3822,0.96875,0.311557789
3823,0.96875,0.311557789
3824,0.96875,0.311557789
3825,0.96875,0.311557789
3826,0.96875,0.311557789
3827,0.96875,0.311557789
3828,0.96875,0.311557789
3829,0.96875,0.311557789
3830,0.96875,0.311557789
3831,0.96875,0.311557789
3832,0.96875,0.311557789
3833,0.96875,0.311557789
3834,0.96875,0.311557789
3835,0.96875,0.311557789
3836,0.96875,0.311557789
3837,0.96875,0.311557789
3838,0.96875,0.311557789
3839,0.96875,0.311557789
3840,0.96875,0.311557789
3841,0.96875,0.311557789
3842,0.96875,0.311557789
3843,0.96875,0.311557789
3844,0.96875,0.311557789
3845,0.96875,0.311557789
3846,0.96875,0.311557789
3847,0.96875,0.311557789
3848,0.96875,0.311557789
3849,0.96875,0.311557789
3850,0.96875,0.311557789
3851,0.96875,0.311557789
3852,0.96875,0.311557789
3853,0.96875,0.311557789
3854,0.96875,0.311557789
3855,0.96875,0.311557789
3856,0.96875,0.311557789
3857,0.96875,0.311557789
3858,0.96875,0.311557789
3859,0.96875,0.311557789
3860,0.96875,0.311557789
3861,0.96875,0.311557789
3862,0.96875,0.311557789
3863,0.96875,0.311557789
3864,0.96875,0.311557789
3865,0.96875,0.311557789
3866,0.96875,0.311557789
3867,0.96875,0.311557789
3868,0.96875,0.311557789
3869,0.96875,0.311557789
3870,0.96875,0.311557789
3871,0.96875,0.311557789
3872,0.96875,0.311557789
3873,0.96875,0.311557789
3874,0.96875,0.311557789
3875,0.96875,0.31
3876,0.96875,0.31
3877,0.96875,0.31
3878,0.96875,0.31
3879,0.96875,0.31
3880,0.96875,0.31
3881,0.96875,0.31
3882,0.96875,0.31
3883,0.96875,0.31
3884,0.96875,0.31
3885,0.96875,0.31
3886,0.96875,0.31
3887,0.96875,0.31
3888,0.96875,0.31
3889,0.96875,0.31
3890,0.96875,0.31
3891,0.96875,0.31
3892,0.96875,0.31
3893,0.96875,0.31
3894,0.96875,0.31
3895,0.96875,0.31
3896,0.96875,0.31
3897,0.96875,0.31
3898,0.96875,0.31
3899,0.96875,0.31
3900,0.96875,0.31
3901,0.96875,0.31
3902,0.96875,0.31
3903,0.96875,0.31
3904,0.96875,0.31
3905,0.96875,0.31
3906,0.96875,0.31
3907,0.96875,0.31
3908,0.96875,0.31
3909,0.96875,0.31
3910,0.96875,0.31
3911,0.96875,0.31
3912,0.96875,0.308457711
3913,0.96875,0.308457711
3914,0.96875,0.308457711
3915,0.96875,0.308457711
3916,0.96875,0.308457711
3917,0.96875,0.306930693
3918,0.96875,0.306930693
3919,0.96875,0.306930693
3920,0.96875,0.306930693
3921,0.96875,0.305418719
3922,0.96875,0.305418719
3923,0.96875,0.303921569
3924,0.96875,0.303921569
3925,0.96875,0.303921569
3926,0.96875,0.303921569
3927,0.96875,0.303921569
3928,0.96875,0.303921569
3929,0.96875,0.302439024
3930,0.96875,0.302439024
3931,0.96875,0.302439024
3932,0.96875,0.302439024
3933,0.96875,0.302439024
3934,0.96875,0.302439024
3935,0.96875,0.302439024
3936,0.96875,0.302439024
3937,0.96875,0.300970874
3938,0.96875,0.300970874
3939,0.96875,0.299516908
3940,0.96875,0.299516908
3941,0.96875,0.299516908
3942,0.96875,0.299516908
3943,0.96875,0.299516908
3944,0.96875,0.299516908
3945,0.96875,0.299516908
3946,0.96875,0.299516908
3947,0.96875,0.299516908
3948,0.96875,0.299516908
3949,0.96875,0.299516908
3950,0.96875,0.299516908
3951,0.96875,0.299516908
3952,0.96875,0.299516908
3953,0.96875,0.299516908
3954,0.96875,0.299516908
3955,0.96875,0.299516908
3956,0.96875,0.299516908
3957,0.96875,0.299516908
3958,0.96875,0.299516908
3959,0.96875,0.299516908
3960,0.96875,0.299516908
3961,0.96875,0.296650718
3962,0.96875,0.295238095
3963,0.96875,0.295238095
3964,0.96875,0.295238095
3965,0.96875,0.293838863
3966,0.984375,0.297169811
3967,0.984375,0.297169811
3968,0.984375,0.297169811
3969,0.984375,0.297169811
3970,0.984375,0.297169811
3971,0.984375,0.297169811
3972,0.984375,0.297169811
3973,0.984375,0.295774648
3974,0.984375,0.295774648
3975,0.984375,0.293023256
3976,0.984375,0.293023256
3977,0.984375,0.293023256
3978,0.984375,0.293023256
3979,0.984375,0.293023256
3980,0.984375,0.291666667
3981,0.984375,0.290322581
3982,0.984375,0.290322581
3983,0.984375,0.290322581
3984,0.984375,0.290322581
3985,0.984375,0.290322581
3986,0.984375,0.290322581
3987,0.984375,0.290322581
3988,0.984375,0.290322581
3989,0.984375,0.288990826
3990,0.984375,0.288990826
3991,0.984375,0.288990826
3992,0.984375,0.288990826
3993,0.984375,0.288990826
3994,0.984375,0.288990826
3995,0.984375,0.288990826
3996,0.984375,0.287671233
3997,0.984375,0.287671233
3998,0.984375,0.287671233
3999,0.984375,0.287671233
4000,0.984375,0.287671233
4001,0.984375,0.287671233
4002,0.984375,0.287671233
4003,0.984375,0.287671233
4004,0.984375,0.287671233
4005,0.984375,0.286363636
4006,0.984375,0.286363636
4007,0.984375,0.286363636
4008,0.984375,0.286363636
4009,0.984375,0.286363636
4010,0.984375,0.286363636
4011,0.984375,0.286363636
4012,0.984375,0.286363636
4013,1,0.28959276
4014,1,0.28959276
4015,1,0.28959276
4016,1,0.28959276
4017,1,0.28959276
4018,1,0.28959276
4019,1,0.28959276
4020,1,0.28959276
4021,1,0.28959276
4022,1,0.28959276
4023,1,0.28959276
4024,1,0.28959276
4025,1,0.28959276
4026,1,0.28959276
4027,1,0.28959276
4028,1,0.28959276
4029,1,0.28959276
4030,1,0.28959276
4031,1,0.28959276
4032,1,0.28959276
4033,1,0.28959276
4034,1,0.28959276
4035,1,0.28959276
4036,1,0.28959276
4037,1,0.28959276
4038,1,0.28959276
4039,1,0.28959276
4040,1,0.28959276
4041,1,0.28959276
4042,1,0.28959276
4043,1,0.28959276
4044,1,0.28959276
4045,1,0.28959276
4046,1,0.28959276
4047,1,0.28959276
4048,1,0.28959276
4049,1,0.28959276
4050,1,0.28959276
4051,1,0.28959276
4052,1,0.28959276
4053,1,0.28959276
4054,1,0.28959276
4055,1,0.28959276
4056,1,0.28959276
4057,1,0.28959276
4058,1,0.28959276
4059,1,0.288288288
4060,1,0.288288288
4061,1,0.288288288
4062,1,0.288288288
4063,1,0.288288288
4064,1,0.288288288
4065,1,0.288288288
4066,1,0.288288288
4067,1,0.288288288
4068,1,0.288288288
4069,1,0.288288288
4070,1,0.286995516
4071,1,0.286995516
4072,1,0.286995516
4073,1,0.286995516
4074,1,0.286995516
4075,1,0.286995516
4076,1,0.286995516
4077,1,0.286995516
4078,1,0.286995516
4079,1,0.286995516
4080,1,0.286995516
4081,1,0.285714286
4082,1,0.285714286
4083,1,0.284444444
4084,1,0.283185841
4085,1,0.281938326
4086,1,0.281938326
4087,1,0.280701754
4088,1,0.280701754
4089,1,0.280701754
4090,1,0.280701754
4091,1,0.280701754
4092,1,0.280701754
4093,1,0.280701754
4094,1,0.279475983
4095,1,0.279475983
4096,1,0.279475983
4097,1,0.279475983
4098,1,0.279475983
4099,1,0.279475983
4100,1,0.279475983
4101,1,0.279475983
4102,1,0.279475983
4103,1,0.279475983
4104,1,0.279475983
4105,1,0.279475983
4106,1,0.279475983
4107,1,0.279475983
4108,1,0.279475983
4109,1,0.279475983
4110,1,0.279475983
4111,1,0.279475983
4112,1,0.279475983
4113,1,0.279475983
4114,1,0.279475983
4115,1,0.279475983
4116,1,0.279475983
4117,1,0.279475983
4118,1,0.279475983
4119,1,0.279475983
4120,1,0.279475983
4121,1,0.279475983
4122,1,0.279475983
4123,1,0.279475983
4124,1,0.279475983
4125,1,0.279475983
4126,1,0.279475983
4127,1,0.279475983
4128,1,0.279475983
4129,1,0.279475983
4130,1,0.279475983
4131,1,0.279475983
4132,1,0.279475983
4133,1,0.279475983
4134,1,0.279475983
4135,1,0.279475983
4136,1,0.279475983
4137,1,0.279475983
4138,1,0.279475983
4139,1,0.27826087
4140,1,0.27826087
4141,1,0.27826087
4142,1,0.27826087
4143,1,0.27826087
4144,1,0.27826087
4145,1,0.27826087
4146,1,0.27826087
4147,1,0.27826087
4148,1,0.27826087
4149,1,0.27826087
4150,1,0.277056277
4151,1,0.277056277
4152,1,0.277056277
4153,1,0.277056277
4154,1,0.277056277
4155,1,0.277056277
4156,1,0.277056277
4157,1,0.275862069
4158,1,0.275862069
4159,1,0.275862069
4160,1,0.275862069
4161,1,0.275862069
4162,1,0.275862069
4163,1,0.275862069
4164,1,0.274678112
4165,1,0.274678112
4166,1,0.274678112
4167,1,0.274678112
4168,1,0.274678112
4169,1,0.274678112
4170,1,0.274678112
4171,1,0.274678112
4172,1,0.274678112
4173,1,0.274678112
4174,1,0.274678112
4175,1,0.274678112
4176,1,0.274678112
4177,1,0.274678112
4178,1,0.273504274
4179,1,0.273504274
4180,1,0.273504274
4181,1,0.273504274
4182,1,0.273504274
4183,1,0.273504274
4184,1,0.273504274
4185,1,0.273504274
4186,1,0.273504274
4187,1,0.273504274
4188,1,0.272340426
4189,1,0.272340426
4190,1,0.272340426
4191,1,0.272340426
4192,1,0.272340426
4193,1,0.272340426
4194,1,0.272340426
4195,1,0.272340426
4196,1,0.272340426
4197,1,0.272340426
4198,1,0.272340426
4199,1,0.272340426
4200,1,0.272340426
4201,1,0.272340426
4202,1,0.272340426
4203,1,0.272340426
4204,1,0.272340426
4205,1,0.272340426
4206,1,0.272340426
4207,1,0.272340426
4208,1,0.272340426
4209,1,0.272340426
4210,1,0.272340426
4211,1,0.272340426
4212,1,0.272340426
4213,1,0.272340426
4214,1,0.272340426
4215,1,0.272340426
4216,1,0.272340426
4217,1,0.272340426
4218,1,0.272340426
4219,1,0.272340426
4220,1,0.272340426
4221,1,0.272340426
4222,1,0.271186441
4223,1,0.271186441
4224,1,0.271186441
4225,1,0.271186441
4226,1,0.271186441
4227,1,0.271186441
4228,1,0.271186441
4229,1,0.271186441
4230,1,0.271186441
4231,1,0.270042194
4232,1,0.270042194
4233,1,0.270042194
4234,1,0.270042194
4235,1,0.270042194
4236,1,0.270042194
4237,1,0.268907563
4238,1,0.268907563
4239,1,0.268907563
4240,1,0.268907563
4241,1,0.268907563
4242,1,0.268907563
4243,1,0.268907563
4244,1,0.268907563
4245,1,0.268907563
4246,1,0.268907563
4247,1,0.268907563
4248,1,0.268907563
4249,1,0.268907563
4250,1,0.268907563
4251,1,0.268907563
4252,1,0.268907563
4253,1,0.268907563
4254,1,0.268907563
4255,1,0.268907563
4256,1,0.268907563
4257,1,0.268907563
4258,1,0.268907563
4259,1,0.268907563
4260,1,0.268907563
4261,1,0.268907563
4262,1,0.268907563
4263,1,0.268907563
4264,1,0.268907563
4265,1,0.268907563
4266,1,0.268907563
4267,1,0.268907563
4268,1,0.267782427
4269,1,0.267782427
4270,1,0.267782427
4271,1,0.267782427
4272,1,0.267782427
4273,1,0.267782427
4274,1,0.267782427
4275,1,0.267782427
4276,1,0.267782427
4277,1,0.267782427
4278,1,0.267782427
4279,1,0.267782427
4280,1,0.267782427
4281,1,0.267782427
4282,1,0.267782427
4283,1,0.267782427
4284,1,0.267782427
4285,1,0.267782427
4286,1,0.267782427
4287,1,0.267782427
4288,1,0.267782427
4289,1,0.267782427
4290,1,0.267782427
4291,1,0.267782427
4292,1,0.267782427
4293,1,0.267782427
4294,1,0.267782427
4295,1,0.267782427
4296,1,0.267782427
4297,1,0.267782427
4298,1,0.267782427
4299,1,0.267782427
4300,1,0.267782427
4301,1,0.267782427
4302,1,0.267782427
4303,1,0.267782427
4304,1,0.267782427
4305,1,0.267782427
4306,1,0.267782427
4307,1,0.267782427
4308,1,0.267782427
4309,1,0.267782427
4310,1,0.267782427
4311,1,0.267782427
4312,1,0.267782427
4313,1,0.267782427
4314,1,0.267782427
4315,1,0.267782427
4316,1,0.267782427
4317,1,0.267782427
4318,1,0.267782427
4319,1,0.267782427
4320,1,0.267782427
4321,1,0.267782427
4322,1,0.267782427
4323,1,0.267782427
4324,1,0.267782427
4325,1,0.267782427
4326,1,0.267782427
4327,1,0.267782427
4328,1,0.267782427
4329,1,0.267782427
4330,1,0.267782427
4331,1,0.267782427
4332,1,0.267782427
4333,1,0.267782427
4334,1,0.267782427
4335,1,0.267782427
4336,1,0.267782427
4337,1,0.267782427
4338,1,0.267782427
4339,1,0.267782427
4340,1,0.267782427
4341,1,0.267782427
4342,1,0.267782427
4343,1,0.267782427
4344,1,0.267782427
4345,1,0.267782427
4346,1,0.267782427
4347,1,0.267782427
4348,1,0.267782427
4349,1,0.267782427
4350,1,0.267782427
4351,1,0.267782427
4352,1,0.267782427
4353,1,0.267782427
4354,1,0.267782427
4355,1,0.267782427
4356,1,0.267782427
4357,1,0.267782427
4358,1,0.267782427
4359,1,0.267782427
4360,1,0.267782427
4361,1,0.267782427
4362,1,0.267782427
4363,1,0.267782427
4364,1,0.267782427
4365,1,0.267782427
4366,1,0.267782427
4367,1,0.267782427
4368,1,0.267782427
4369,1,0.267782427
4370,1,0.267782427
4371,1,0.267782427
4372,1,0.267782427
4373,1,0.267782427
4374,1,0.267782427
4375,1,0.267782427
4376,1,0.267782427
4377,1,0.267782427
4378,1,0.267782427
4379,1,0.267782427
4380,1,0.267782427
4381,1,0.267782427
4382,1,0.267782427
4383,1,0.267782427
4384,1,0.267782427
4385,1,0.267782427
4386,1,0.267782427
4387,1,0.267782427
4388,1,0.267782427
4389,1,0.267782427
4390,1,0.267782427
4391,1,0.267782427
4392,1,0.267782427
4393,1,0.267782427
4394,1,0.266666667
4395,1,0.266666667
4396,1,0.266666667
4397,1,0.266666667
4398,1,0.266666667
4399,1,0.266666667
4400,1,0.266666667
4401,1,0.266666667
4402,1,0.266666667
4403,1,0.266666667
4404,1,0.266666667
4405,1,0.266666667
4406,1,0.266666667
4407,1,0.266666667
4408,1,0.266666667
4409,1,0.266666667
4410,1,0.266666667
4411,1,0.266666667
4412,1,0.266666667
4413,1,0.266666667
4414,1,0.266666667
4415,1,0.266666667
4416,1,0.266666667
4417,1,0.266666667
4418,1,0.266666667
4419,1,0.266666667
4420,1,0.266666667
4421,1,0.266666667
4422,1,0.266666667
4423,1,0.266666667
4424,1,0.266666667
4425,1,0.266666667
4426,1,0.266666667
4427,1,0.266666667
4428,1,0.266666667
4429,1,0.266666667
4430,1,0.266666667
4431,1,0.266666667
4432,1,0.266666667
4433,1,0.266666667
4434,1,0.266666667
4435,1,0.266666667
4436,1,0.266666667
4437,1,0.266666667
4438,1,0.266666667
4439,1,0.266666667
4440,1,0.266666667
4441,1,0.266666667
4442,1,0.266666667
4443,1,0.266666667
4444,1,0.266666667
4445,1,0.266666667
4446,1,0.266666667
4447,1,0.266666667
4448,1,0.266666667
4449,1,0.266666667
4450,1,0.266666667
4451,1,0.266666667
4452,1,0.266666667
4453,1,0.266666667
4454,1,0.266666667
4455,1,0.266666667
4456,1,0.266666667
4457,1,0.266666667
4458,1,0.266666667
4459,1,0.266666667
4460,1,0.266666667
4461,1,0.266666667
4462,1,0.266666667
4463,1,0.266666667
4464,1,0.266666667
4465,1,0.266666667
4466,1,0.266666667
4467,1,0.266666667
4468,1,0.266666667
4469,1,0.266666667
4470,1,0.266666667
4471,1,0.266666667
4472,1,0.266666667
4473,1,0.266666667
4474,1,0.266666667
4475,1,0.266666667
4476,1,0.266666667
4477,1,0.266666667
4478,1,0.266666667
4479,1,0.266666667
4480,1,0.266666667
4481,1,0.266666667
4482,1,0.266666667
4483,1,0.266666667
4484,1,0.266666667
4485,1,0.266666667
4486,1,0.266666667
4487,1,0.266666667
4488,1,0.266666667
4489,1,0.266666667
4490,1,0.266666667
4491,1,0.266666667
4492,1,0.266666667
4493,1,0.266666667
4494,1,0.266666667
4495,1,0.266666667
4496,1,0.266666667
4497,1,0.266666667
4498,1,0.266666667
4499,1,0.266666667
4500,1,0.266666667
4501,1,0.266666667
4502,1,0.266666667
4503,1,0.266666667
4504,1,0.266666667
4505,1,0.266666667
4506,1,0.266666667
4507,1,0.266666667
4508,1,0.266666667
4509,1,0.266666667
4510,1,0.266666667
4511,1,0.266666667
4512,1,0.266666667
4513,1,0.266666667
4514,1,0.266666667
4515,1,0.266666667
4516,1,0.266666667
4517,1,0.266666667
4518,1,0.266666667
4519,1,0.265560166
4520,1,0.265560166
4521,1,0.265560166
4522,1,0.265560166
4523,1,0.265560166
4524,1,0.265560166
4525,1,0.265560166
4526,1,0.265560166
4527,1,0.265560166
4528,1,0.265560166
4529,1,0.265560166
4530,1,0.265560166
4531,1,0.265560166
4532,1,0.265560166
4533,1,0.265560166
4534,1,0.265560166
4535,1,0.265560166
4536,1,0.265560166
4537,1,0.265560166
4538,1,0.265560166
4539,1,0.265560166
4540,1,0.265560166
4541,1,0.265560166
4542,1,0.265560166
4543,1,0.265560166
4544,1,0.265560166
4545,1,0.265560166
4546,1,0.26446281
4547,1,0.26446281
4548,1,0.26446281
4549,1,0.26446281
4550,1,0.26446281
4551,1,0.263374486
4552,1,0.263374486
4553,1,0.263374486
4554,1,0.263374486
4555,1,0.263374486
4556,1,0.263374486
4557,1,0.263374486
4558,1,0.263374486
4559,1,0.263374486
4560,1,0.263374486
4561,1,0.263374486
4562,1,0.263374486
4563,1,0.263374486
4564,1,0.262295082
4565,1,0.262295082
4566,1,0.262295082
4567,1,0.262295082
4568,1,0.262295082
4569,1,0.262295082
4570,1,0.262295082
4571,1,0.262295082
4572,1,0.262295082
4573,1,0.262295082
4574,1,0.262295082
4575,1,0.262295082
4576,1,0.262295082
4577,1,0.262295082
4578,1,0.262295082
4579,1,0.262295082
4580,1,0.262295082
4581,1,0.262295082
4582,1,0.262295082
4583,1,0.262295082
4584,1,0.262295082
4585,1,0.262295082
4586,1,0.262295082
4587,1,0.262295082
4588,1,0.262295082
4589,1,0.262295082
4590,1,0.262295082
4591,1,0.262295082
4592,1,0.262295082
4593,1,0.262295082
4594,1,0.262295082
4595,1,0.262295082
4596,1,0.262295082
4597,1,0.262295082
4598,1,0.262295082
4599,1,0.262295082
4600,1,0.262295082
4601,1,0.262295082
4602,1,0.262295082
4603,1,0.262295082
4604,1,0.262295082
4605,1,0.262295082
4606,1,0.262295082
4607,1,0.262295082
4608,1,0.262295082
4609,1,0.262295082
4610,1,0.262295082
4611,1,0.262295082
4612,1,0.262295082
4613,1,0.262295082
4614,1,0.262295082
4615,1,0.262295082
4616,1,0.262295082
4617,1,0.262295082
4618,1,0.262295082
4619,1,0.262295082
4620,1,0.262295082
4621,1,0.262295082
4622,1,0.262295082
4623,1,0.262295082
4624,1,0.262295082
4625,1,0.262295082
4626,1,0.262295082
4627,1,0.262295082
4628,1,0.262295082
4629,1,0.262295082
4630,1,0.262295082
4631,1,0.262295082
4632,1,0.262295082
4633,1,0.262295082
4634,1,0.262295082
4635,1,0.262295082
4636,1,0.262295082
4637,1,0.262295082
4638,1,0.262295082
4639,1,0.262295082
4640,1,0.262295082
4641,1,0.262295082
4642,1,0.262295082
4643,1,0.262295082
4644,1,0.262295082
4645,1,0.262295082
4646,1,0.262295082
4647,1,0.262295082
4648,1,0.262295082
4649,1,0.262295082
4650,1,0.262295082
4651,1,0.262295082
4652,1,0.262295082
4653,1,0.262295082
4654,1,0.262295082
4655,1,0.262295082
4656,1,0.262295082
4657,1,0.262295082
4658,1,0.262295082
4659,1,0.262295082
4660,1,0.262295082
4661,1,0.262295082
4662,1,0.262295082
4663,1,0.262295082
4664,1,0.262295082
4665,1,0.262295082
4666,1,0.262295082
4667,1,0.262295082
4668,1,0.262295082
4669,1,0.262295082
4670,1,0.262295082
4671,1,0.262295082
4672,1,0.262295082
4673,1,0.262295082
4674,1,0.262295082
4675,1,0.262295082
4676,1,0.262295082
4677,1,0.262295082
4678,1,0.262295082
4679,1,0.262295082
4680,1,0.262295082
4681,1,0.262295082
4682,1,0.262295082
4683,1,0.262295082
4684,1,0.262295082
4685,1,0.262295082
4686,1,0.262295082
4687,1,0.262295082
4688,1,0.26122449
4689,1,0.26122449
4690,1,0.26122449
4691,1,0.26122449
4692,1,0.26122449
4693,1,0.26122449
4694,1,0.26122449
4695,1,0.26122449
4696,1,0.26122449
4697,1,0.26122449
4698,1,0.26122449
4699,1,0.26122449
4700,1,0.26122449
4701,1,0.26122449
4702,1,0.26122449
4703,1,0.26122449
4704,1,0.26122449
4705,1,0.26122449
4706,1,0.26122449
4707,1,0.26122449
4708,1,0.26122449
4709,1,0.26122449
4710,1,0.260162602
4711,1,0.260162602
4712,1,0.260162602
4713,1,0.260162602
4714,1,0.260162602
4715,1,0.260162602
4716,1,0.260162602
4717,1,0.260162602
4718,1,0.260162602
4719,1,0.260162602
4720,1,0.260162602
4721,1,0.260162602
4722,1,0.260162602
4723,1,0.260162602
4724,1,0.260162602
4725,1,0.260162602
4726,1,0.260162602
4727,1,0.260162602
4728,1,0.260162602
4729,1,0.260162602
4730,1,0.260162602
4731,1,0.260162602
4732,1,0.260162602
4733,1,0.260162602
4734,1,0.260162602
4735,1,0.260162602
4736,1,0.260162602
4737,1,0.260162602
4738,1,0.259109312
4739,1,0.259109312
4740,1,0.259109312
4741,1,0.259109312
4742,1,0.259109312
4743,1,0.259109312
4744,1,0.259109312
4745,1,0.259109312
4746,1,0.259109312
4747,1,0.259109312
4748,1,0.259109312
4749,1,0.259109312
4750,1,0.259109312
4751,1,0.259109312
4752,1,0.259109312
4753,1,0.259109312
4754,1,0.259109312
4755,1,0.259109312
4756,1,0.259109312
4757,1,0.259109312
4758,1,0.259109312
4759,1,0.259109312
4760,1,0.259109312
4761,1,0.259109312
4762,1,0.259109312
4763,1,0.259109312
4764,1,0.259109312
4765,1,0.259109312
4766,1,0.259109312
4767,1,0.259109312
4768,1,0.259109312
4769,1,0.259109312
4770,1,0.259109312
4771,1,0.259109312
4772,1,0.259109312
4773,1,0.259109312
4774,1,0.259109312
4775,1,0.259109312
4776,1,0.259109312
4777,1,0.259109312
4778,1,0.259109312
4779,1,0.259109312
4780,1,0.259109312
4781,1,0.259109312
4782,1,0.259109312
4783,1,0.259109312
4784,1,0.259109312
4785,1,0.259109312
4786,1,0.259109312
4787,1,0.259109312
4788,1,0.259109312
4789,1,0.259109312
4790,1,0.259109312
4791,1,0.259109312
4792,1,0.259109312
4793,1,0.259109312
4794,1,0.259109312
4795,1,0.259109312
4796,1,0.259109312
4797,1,0.259109312
4798,1,0.259109312
4799,1,0.259109312
4800,1,0.259109312
4801,1,0.259109312
4802,1,0.259109312
4803,1,0.259109312
4804,1,0.259109312
4805,1,0.259109312
4806,1,0.259109312
4807,1,0.259109312
4808,1,0.259109312
4809,1,0.259109312
4810,1,0.259109312
4811,1,0.259109312
4812,1,0.259109312
4813,1,0.259109312
4814,1,0.259109312
4815,1,0.259109312
4816,1,0.259109312
4817,1,0.259109312
4818,1,0.259109312
4819,1,0.259109312
4820,1,0.259109312
4821,1,0.259109312
4822,1,0.259109312
4823,1,0.259109312
4824,1,0.259109312
4825,1,0.259109312
4826,1,0.259109312
4827,1,0.259109312
4828,1,0.259109312
4829,1,0.259109312
4830,1,0.259109312
4831,1,0.259109312
4832,1,0.259109312
4833,1,0.259109312
4834,1,0.259109312
4835,1,0.259109312
4836,1,0.259109312
4837,1,0.259109312
4838,1,0.259109312
4839,1,0.259109312
4840,1,0.259109312
4841,1,0.259109312
4842,1,0.259109312
4843,1,0.259109312
4844,1,0.259109312
4845,1,0.259109312
4846,1,0.259109312
4847,1,0.259109312
4848,1,0.259109312
4849,1,0.259109312
4850,1,0.259109312
4851,1,0.259109312
4852,1,0.259109312
4853,1,0.259109312
4854,1,0.259109312
4855,1,0.259109312
4856,1,0.259109312
4857,1,0.259109312
4858,1,0.259109312
4859,1,0.259109312
4860,1,0.259109312
4861,1,0.259109312
4862,1,0.259109312
4863,1,0.259109312
4864,1,0.259109312
4865,1,0.259109312
4866,1,0.259109312
4867,1,0.259109312
4868,1,0.259109312
4869,1,0.259109312
4870,1,0.259109312
